"id","state_id:id","code","street","street_type","district","l10n_br_city_id:id","country_id:id"
"cep_79645080","l10n_br_base.br_ms","79645080","Baldomero Leituga","Rua","Jardim Novo Aeroporto","l10n_br_base.city_5175","base.br"
"cep_79645140","l10n_br_base.br_ms","79645140","Rui José da Costa","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645100","l10n_br_base.br_ms","79645100","Benedito Soares da Motta","Rua","Jardim Novo Aeroporto","l10n_br_base.city_5175","base.br"
"cep_79645110","l10n_br_base.br_ms","79645110","Generoso de Siqueira","Rua","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79645120","l10n_br_base.br_ms","79645120","Antônio Estevan Leal","Rua","Jardim Novo Aeroporto","l10n_br_base.city_5175","base.br"
"cep_79645370","l10n_br_base.br_ms","79645370","Manoel Rodrigues Artez","Rua","Jardim Primavera","l10n_br_base.city_5175","base.br"
"cep_79645121","l10n_br_base.br_ms","79645121","Maria Humbelina da Costa","Travessa","Jardim Novo Aeroporto","l10n_br_base.city_5175","base.br"
"cep_79645340","l10n_br_base.br_ms","79645340","Capitão Bernardo Antônio Leite","Rua","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79645150","l10n_br_base.br_ms","79645150","Coronel Cacildo Arantes","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645330","l10n_br_base.br_ms","79645330","Farmacêutico Júlio Mancine","Rua","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79645020","l10n_br_base.br_ms","79645020","Wilson Carvalho Viana","Rua","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79645123","l10n_br_base.br_ms","79645123","Joaquim Costa","Travessa","Jardim Novo Aeroporto","l10n_br_base.city_5175","base.br"
"cep_79645124","l10n_br_base.br_ms","79645124","Maria Idalina Lopes","Rua","Jardim Novo Aeroporto","l10n_br_base.city_5175","base.br"
"cep_79645122","l10n_br_base.br_ms","79645122","Maria Cândida Costa Lopes","Rua","Jardim Novo Aeroporto","l10n_br_base.city_5175","base.br"
"cep_79645000","l10n_br_base.br_ms","79645000","Filinto Müller","Avenida","Jardim Novo Aeroporto","l10n_br_base.city_5175","base.br"
"cep_79645251","l10n_br_base.br_ms","79645251","Joaquim Tiago da Silva","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645260","l10n_br_base.br_ms","79645260","Jamanchim","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645270","l10n_br_base.br_ms","79645270","Tapajós","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79641200","l10n_br_base.br_ms","79641200","Quatro","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79645236","l10n_br_base.br_ms","79645236","Manoel Marques de Oliveira","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645030","l10n_br_base.br_ms","79645030","Doutor Oscar Guimarães","Rua","Jardim Novo Aeroporto","l10n_br_base.city_5175","base.br"
"cep_79600200","l10n_br_base.br_ms","79600200","José Amílcar Congro Bastos","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79645060","l10n_br_base.br_ms","79645060","Michel Thomé","Rua","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79645010","l10n_br_base.br_ms","79645010","João Silva","Rua","Jardim Novo Aeroporto","l10n_br_base.city_5175","base.br"
"cep_79600021","l10n_br_base.br_ms","79600021","Doutor Oscar Guimarães","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79645021","l10n_br_base.br_ms","79645021","Célio José Costa","Alameda","Jardim Santo André","l10n_br_base.city_5175","base.br"
"cep_79645130","l10n_br_base.br_ms","79645130","Doutor Eloy Chaves","Avenida","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79645040","l10n_br_base.br_ms","79645040","Domingos Rimolli","Rua","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79645050","l10n_br_base.br_ms","79645050","João Carrato","Rua","Jardim Novo Aeroporto","l10n_br_base.city_5175","base.br"
"cep_79645090","l10n_br_base.br_ms","79645090","Etelvino Custódio de Queiroz","Rua","Jardim Cangalha","l10n_br_base.city_5175","base.br"
"cep_79600090","l10n_br_base.br_ms","79600090","Zuleide Perez Tabox","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79645630","l10n_br_base.br_ms","79645630","José Lopes Barbosa","Rua","Jardim Cangalha","l10n_br_base.city_5175","base.br"
"cep_79600081","l10n_br_base.br_ms","79600081","Capitão Olinto Mancini","Avenida","Centro","l10n_br_base.city_5175","base.br"
"cep_79621421","l10n_br_base.br_ms","79621421","2","Alameda","Parque Residencial Osmar F Dutra","l10n_br_base.city_5175","base.br"
"cep_79645250","l10n_br_base.br_ms","79645250","Mário César Mancini","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79600180","l10n_br_base.br_ms","79600180","Coronel Augusto Corrêa da Costa","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79600170","l10n_br_base.br_ms","79600170","Bernardino Rodrigues Montalvão","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79600160","l10n_br_base.br_ms","79600160","Coronel Josino da Cunha Viana","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79600150","l10n_br_base.br_ms","79600150","Egídio Thomé","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79600140","l10n_br_base.br_ms","79600140","Eurídice Chagas Cruz","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79600130","l10n_br_base.br_ms","79600130","David Alexandria","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79600120","l10n_br_base.br_ms","79600120","Bom Jesus da Lapa","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79370000","l10n_br_base.br_ms","79370000",,,,"l10n_br_base.city_5146","base.br"
"cep_79600110","l10n_br_base.br_ms","79600110","Coronel João Gonçalves de Oliveira","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79645320","l10n_br_base.br_ms","79645320","Advogado Sabino José da Costa","Rua","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79600051","l10n_br_base.br_ms","79600051","Alzira S. Oton","Travessa","Centro","l10n_br_base.city_5175","base.br"
"cep_79645070","l10n_br_base.br_ms","79645070","Antônio Trajano","Avenida","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79645301","l10n_br_base.br_ms","79645301","Quinze de Novembro","Travessa","Vila Santana","l10n_br_base.city_5175","base.br"
"cep_79600100","l10n_br_base.br_ms","79600100","Alfredo Justino","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79645310","l10n_br_base.br_ms","79645310","Duque de Caxias","Rua","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79600030","l10n_br_base.br_ms","79600030","Rosário Congro","Avenida","Centro","l10n_br_base.city_5175","base.br"
"cep_79645360","l10n_br_base.br_ms","79645360","Visconde de Tamandaré","Rua","Jardim Primavera","l10n_br_base.city_5175","base.br"
"cep_79600050","l10n_br_base.br_ms","79600050","Bruno Garcia","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79600011","l10n_br_base.br_ms","79600011","João Silva","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79600060","l10n_br_base.br_ms","79600060","Monir Thomé","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79600070","l10n_br_base.br_ms","79600070","Barão do Rio Branco","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79600080","l10n_br_base.br_ms","79600080","Capitão Olinto Mancini","Avenida","Centro","l10n_br_base.city_5175","base.br"
"cep_79645280","l10n_br_base.br_ms","79645280","Maycoré","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645350","l10n_br_base.br_ms","79645350","Otávio Sigefredo Roriz","Rua","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79645300","l10n_br_base.br_ms","79645300","Mário Elviro Mancine","Rua","São Jorge","l10n_br_base.city_5175","base.br"
"cep_79600040","l10n_br_base.br_ms","79600040","Paranaíba","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79220000","l10n_br_base.br_ms","79220000",,,,"l10n_br_base.city_5152","base.br"
"cep_79490000","l10n_br_base.br_ms","79490000",,,,"l10n_br_base.city_5167","base.br"
"cep_79690000","l10n_br_base.br_ms","79690000",,,,"l10n_br_base.city_5166","base.br"
"cep_79450000","l10n_br_base.br_ms","79450000",,,,"l10n_br_base.city_5165","base.br"
"cep_79480000","l10n_br_base.br_ms","79480000",,,,"l10n_br_base.city_5164","base.br"
"cep_79470000","l10n_br_base.br_ms","79470000",,,,"l10n_br_base.city_5163","base.br"
"cep_79130000","l10n_br_base.br_ms","79130000",,,,"l10n_br_base.city_5162","base.br"
"cep_79180000","l10n_br_base.br_ms","79180000",,,,"l10n_br_base.city_5161","base.br"
"cep_79280000","l10n_br_base.br_ms","79280000",,,,"l10n_br_base.city_5160","base.br"
"cep_79900000","l10n_br_base.br_ms","79900000",,,,"l10n_br_base.city_5159","base.br"
"cep_79410000","l10n_br_base.br_ms","79410000",,,,"l10n_br_base.city_5158","base.br"
"cep_79925000","l10n_br_base.br_ms","79925000",,,,"l10n_br_base.city_5157","base.br"
"cep_79500000","l10n_br_base.br_ms","79500000",,,,"l10n_br_base.city_5156","base.br"
"cep_79745000","l10n_br_base.br_ms","79745000",,,,"l10n_br_base.city_5155","base.br"
"cep_79150000","l10n_br_base.br_ms","79150000",,,,"l10n_br_base.city_5148","base.br"
"cep_79240000","l10n_br_base.br_ms","79240000",,,,"l10n_br_base.city_5143","base.br"
"cep_79965000","l10n_br_base.br_ms","79965000",,,,"l10n_br_base.city_5139","base.br"
"cep_79740000","l10n_br_base.br_ms","79740000",,,,"l10n_br_base.city_5140","base.br"
"cep_79985000","l10n_br_base.br_ms","79985000",,,,"l10n_br_base.city_5141","base.br"
"cep_79890000","l10n_br_base.br_ms","79890000",,,,"l10n_br_base.city_5138","base.br"
"cep_79610050","l10n_br_base.br_ms","79610050","David Alexandria","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79750000","l10n_br_base.br_ms","79750000",,,,"l10n_br_base.city_5154","base.br"
"cep_79440000","l10n_br_base.br_ms","79440000",,,,"l10n_br_base.city_5142","base.br"
"cep_79140000","l10n_br_base.br_ms","79140000",,,,"l10n_br_base.city_5153","base.br"
"cep_79720000","l10n_br_base.br_ms","79720000",,,,"l10n_br_base.city_5144","base.br"
"cep_79920000","l10n_br_base.br_ms","79920000",,,,"l10n_br_base.city_5147","base.br"
"cep_79380000","l10n_br_base.br_ms","79380000",,,,"l10n_br_base.city_5149","base.br"
"cep_79980000","l10n_br_base.br_ms","79980000",,,,"l10n_br_base.city_5150","base.br"
"cep_79950000","l10n_br_base.br_ms","79950000",,,,"l10n_br_base.city_5151","base.br"
"cep_79170000","l10n_br_base.br_ms","79170000",,,,"l10n_br_base.city_5170","base.br"
"cep_79645380","l10n_br_base.br_ms","79645380","Almirante Barroso","Rua","Jardim Primavera","l10n_br_base.city_5175","base.br"
"cep_79645230","l10n_br_base.br_ms","79645230","Aniceto Arão","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79935000","l10n_br_base.br_ms","79935000",,,,"l10n_br_base.city_5168","base.br"
"cep_79645170","l10n_br_base.br_ms","79645170","Miguel Marques de Oliveira","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645180","l10n_br_base.br_ms","79645180","Fariza Zaguir","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645190","l10n_br_base.br_ms","79645190","Juruena","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645200","l10n_br_base.br_ms","79645200","Arapuana","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645238","l10n_br_base.br_ms","79645238","Mizael Garcia Moreira","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645220","l10n_br_base.br_ms","79645220","Cassiporé","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79621423","l10n_br_base.br_ms","79621423","Edmir Partial Júnior","Avenida","Parque Residencial Osmar F Dutra","l10n_br_base.city_5175","base.br"
"cep_79645290","l10n_br_base.br_ms","79645290","João Martins Montalvão","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645237","l10n_br_base.br_ms","79645237","Aniz Irab","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645139","l10n_br_base.br_ms","79645139","Rouxinol","Travessa","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645239","l10n_br_base.br_ms","79645239","Cezar Lajes Canela","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645240","l10n_br_base.br_ms","79645240","Elmano Soares","Rua","Jardim Cangalha","l10n_br_base.city_5175","base.br"
"cep_79645241","l10n_br_base.br_ms","79645241","Querubin Pereira dos Santos","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79645210","l10n_br_base.br_ms","79645210","José Lopes Sejopoles","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79601905","l10n_br_base.br_ms","79601905","Avenida Capitão Olinto Mancini, 667",,"Centro","l10n_br_base.city_5175","base.br"
"cep_79645242","l10n_br_base.br_ms","79645242","Evaristo Mariano Rodrigues","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79415000","l10n_br_base.br_ms","79415000",,,,"l10n_br_base.city_5171","base.br"
"cep_79975000","l10n_br_base.br_ms","79975000",,,,"l10n_br_base.city_5172","base.br"
"cep_79765000","l10n_br_base.br_ms","79765000",,,,"l10n_br_base.city_5173","base.br"
"cep_79190000","l10n_br_base.br_ms","79190000",,,,"l10n_br_base.city_5174","base.br"
"cep_79645160","l10n_br_base.br_ms","79645160","Jacy Paraná","Rua","Jardim Paranapunga","l10n_br_base.city_5175","base.br"
"cep_79601900","l10n_br_base.br_ms","79601900","Avenida Antônio Trajano, 511",,"Centro","l10n_br_base.city_5175","base.br"
"cep_79590000","l10n_br_base.br_ms","79590000",,,,"l10n_br_base.city_5169","base.br"
"cep_79601906","l10n_br_base.br_ms","79601906","Rua Paranaíba, 598",,"Centro","l10n_br_base.city_5175","base.br"
"cep_79603901","l10n_br_base.br_ms","79603901","Avenida Capitão Olinto Mancini, 2650",,"Jardim Primaveril","l10n_br_base.city_5175","base.br"
"cep_79601902","l10n_br_base.br_ms","79601902","Avenida Antônio Trajano, s/n",,"Centro","l10n_br_base.city_5175","base.br"
"cep_79601901","l10n_br_base.br_ms","79601901","Avenida Antônio Trajano, s/n",,"Centro","l10n_br_base.city_5175","base.br"
"cep_79601904","l10n_br_base.br_ms","79601904","Avenida Antônio Trajano, 30",,"Centro","l10n_br_base.city_5175","base.br"
"cep_79601903","l10n_br_base.br_ms","79601903","Avenida Antônio Trajano, 211",,"Centro","l10n_br_base.city_5175","base.br"
"cep_79630900","l10n_br_base.br_ms","79630900","Rua Manoel Pedro de Campos, 100",,"Santos Dumont","l10n_br_base.city_5175","base.br"
"cep_79640480","l10n_br_base.br_ms","79640480","A","Rua","Alto da Boa Vista","l10n_br_base.city_5175","base.br"
"cep_79641123","l10n_br_base.br_ms","79641123","Manoel Ferreira da Rocha","Rua","Jardim Santa Aurélia","l10n_br_base.city_5175","base.br"
"cep_79640448","l10n_br_base.br_ms","79640448","Aparici S. Camargo","Rua","Jardim Roriz","l10n_br_base.city_5175","base.br"
"cep_79640450","l10n_br_base.br_ms","79640450","Quexerombim","Rua","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79640451","l10n_br_base.br_ms","79640451","Crato","Rua","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79640452","l10n_br_base.br_ms","79640452","Horizontal","Travessa","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79640446","l10n_br_base.br_ms","79640446","Evangelina M","Rua","Jardim Roriz","l10n_br_base.city_5175","base.br"
"cep_79640470","l10n_br_base.br_ms","79640470","Sobral","Rua","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79640510","l10n_br_base.br_ms","79640510","D","Rua","Alto da Boa Vista","l10n_br_base.city_5175","base.br"
"cep_79641080","l10n_br_base.br_ms","79641080","Diosenes de Lima","Rua","Jardim Dourados","l10n_br_base.city_5175","base.br"
"cep_79640500","l10n_br_base.br_ms","79640500","C","Rua","Alto da Boa Vista","l10n_br_base.city_5175","base.br"
"cep_79641070","l10n_br_base.br_ms","79641070","Eurico Guimarães","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79640520","l10n_br_base.br_ms","79640520","E","Rua","Alto da Boa Vista","l10n_br_base.city_5175","base.br"
"cep_79640530","l10n_br_base.br_ms","79640530","F","Rua","Alto da Boa Vista","l10n_br_base.city_5175","base.br"
"cep_79641000","l10n_br_base.br_ms","79641000","Filinto Müller","Avenida","Interlagos","l10n_br_base.city_5175","base.br"
"cep_79640460","l10n_br_base.br_ms","79640460","Grato","Rua","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79641164","l10n_br_base.br_ms","79641164","Maria Cândida Costa Lopes","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79610030","l10n_br_base.br_ms","79610030","Bom Jesus da Lapa","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79640443","l10n_br_base.br_ms","79640443","Aliança","Travessa","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79641150","l10n_br_base.br_ms","79641150","Mário de Andrade","Rua","Jardim Dourados","l10n_br_base.city_5175","base.br"
"cep_79641060","l10n_br_base.br_ms","79641060","Cacildo Arantes","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79641161","l10n_br_base.br_ms","79641161","Benedito Soares da Motta","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79640447","l10n_br_base.br_ms","79640447","Cezarino L F","Rua","Jardim Roriz","l10n_br_base.city_5175","base.br"
"cep_79641163","l10n_br_base.br_ms","79641163","Maria Humbelina da Costa","Travessa","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79641030","l10n_br_base.br_ms","79641030","João Mendes","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79641165","l10n_br_base.br_ms","79641165","Joaquim Costa","Travessa","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79641166","l10n_br_base.br_ms","79641166","Maria Idalina Lopes","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79641167","l10n_br_base.br_ms","79641167","José Lopes Sejopoles","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79641170","l10n_br_base.br_ms","79641170","Dois","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79641180","l10n_br_base.br_ms","79641180","Hum","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79641140","l10n_br_base.br_ms","79641140","Álvares de Azevedo","Rua","Jardim Dourados","l10n_br_base.city_5175","base.br"
"cep_79641162","l10n_br_base.br_ms","79641162","Antônio Estevão Leal","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79610080","l10n_br_base.br_ms","79610080","Jorge Elias Seba","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610130","l10n_br_base.br_ms","79610130","Bernardino Rodrigues Montalvão","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610140","l10n_br_base.br_ms","79610140","dos Maçons","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610150","l10n_br_base.br_ms","79610150","Coronel Augusto Corrêa da Costa","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610160","l10n_br_base.br_ms","79610160","Raydo de Oliveira Gomes","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610170","l10n_br_base.br_ms","79610170","Manoel Ferreira da Rocha","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79641010","l10n_br_base.br_ms","79641010","Tobias Barreto","Rua","Jardim Dourados","l10n_br_base.city_5175","base.br"
"cep_79604040","l10n_br_base.br_ms","79604040","Farmacêutico Júlio Mancine","Rua","Jardim Cangalha","l10n_br_base.city_5175","base.br"
"cep_79604240","l10n_br_base.br_ms","79604240","Manoel Ferreira da Rocha","Rua","Jardim Cangalha","l10n_br_base.city_5175","base.br"
"cep_79580000","l10n_br_base.br_ms","79580000",,,,"l10n_br_base.city_5137","base.br"
"cep_79833410","l10n_br_base.br_ms","79833410","das Garças","Rua","Jardim Santa Herminia","l10n_br_base.city_5130","base.br"
"cep_79604070","l10n_br_base.br_ms","79604070","Dib Zaguir","Rua","Jardim Cangalha","l10n_br_base.city_5175","base.br"
"cep_79604060","l10n_br_base.br_ms","79604060","Capitão Bernardo Antônio Leite","Rua","Jardim Cangalha","l10n_br_base.city_5175","base.br"
"cep_79604160","l10n_br_base.br_ms","79604160","Marcílio Dias","Rua","Jardim Cangalha","l10n_br_base.city_5175","base.br"
"cep_79600190","l10n_br_base.br_ms","79600190","Manoel Ferreira da Rocha","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79610180","l10n_br_base.br_ms","79610180","Professor João Thomes","Avenida","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610020","l10n_br_base.br_ms","79610020","Getúlio Marques Garcia","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79641122","l10n_br_base.br_ms","79641122","José Hamilcar Congro Bastos","Rua","Jardim Santa Aurélia","l10n_br_base.city_5175","base.br"
"cep_79641040","l10n_br_base.br_ms","79641040","José Marciano Pereira","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79641050","l10n_br_base.br_ms","79641050","Crispim Coimbra","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79601000","l10n_br_base.br_ms","79601000","Antônio Trajano","Avenida","Centro","l10n_br_base.city_5175","base.br"
"cep_79640490","l10n_br_base.br_ms","79640490","B","Rua","Alto da Boa Vista","l10n_br_base.city_5175","base.br"
"cep_79610100","l10n_br_base.br_ms","79610100","Ranulpho Marques Leal","Avenida","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610120","l10n_br_base.br_ms","79610120","Evaristo de Almeida","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610010","l10n_br_base.br_ms","79610010","Coronel João G. de Oliveira","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610110","l10n_br_base.br_ms","79610110","Coronel Josino da Cunha Viana","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610040","l10n_br_base.br_ms","79610040","Márcia Mendes","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610060","l10n_br_base.br_ms","79610060","Luiz Corrêa da Silveira","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610070","l10n_br_base.br_ms","79610070","Eurídice Chagas Cruz","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610200","l10n_br_base.br_ms","79610200","Alaor Pimenta de Queiroz","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79610090","l10n_br_base.br_ms","79610090","Egídio Thomé","Rua","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79641020","l10n_br_base.br_ms","79641020","Cassimiro de Abreu","Rua","Jardim Dourados","l10n_br_base.city_5175","base.br"
"cep_79610000","l10n_br_base.br_ms","79610000","Jary Mercante","Avenida","Jardim Alvorada","l10n_br_base.city_5175","base.br"
"cep_79640300","l10n_br_base.br_ms","79640300","José Silva","Rua","Jardim Progresso","l10n_br_base.city_5175","base.br"
"cep_79641130","l10n_br_base.br_ms","79641130","Graça Aranha","Rua","Jardim Dourados","l10n_br_base.city_5175","base.br"
"cep_79640339","l10n_br_base.br_ms","79640339","Maria José Colete","Rua","Vila Clementina","l10n_br_base.city_5175","base.br"
"cep_79640340","l10n_br_base.br_ms","79640340","Samuel de Sá","Rua","Jardim Progresso","l10n_br_base.city_5175","base.br"
"cep_79640341","l10n_br_base.br_ms","79640341","Coronel Cacildo Arantes","Rua","Vila Clementina","l10n_br_base.city_5175","base.br"
"cep_79640350","l10n_br_base.br_ms","79640350","Cruzeiro do Sul","Rua","Jardim Progresso","l10n_br_base.city_5175","base.br"
"cep_79640323","l10n_br_base.br_ms","79640323","Alceu Silva","Rua","Jardim Progresso","l10n_br_base.city_5175","base.br"
"cep_79640370","l10n_br_base.br_ms","79640370","Cacildo Arantes","Rua","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79640322","l10n_br_base.br_ms","79640322","Carlos Camargo","Rua","Jardim Progresso","l10n_br_base.city_5175","base.br"
"cep_79640390","l10n_br_base.br_ms","79640390","Alfa","Rua","Jardim Progresso","l10n_br_base.city_5175","base.br"
"cep_79640400","l10n_br_base.br_ms","79640400","Rômulo H. Carrato","Rua","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79640410","l10n_br_base.br_ms","79640410","Cristina Lisaia","Rua","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79640420","l10n_br_base.br_ms","79640420","Júpiter","Rua","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79640430","l10n_br_base.br_ms","79640430","Neptuno","Rua","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79640440","l10n_br_base.br_ms","79640440","Marte","Rua","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79640444","l10n_br_base.br_ms","79640444","Thomaz da Costa","Rua","Santa Luzia","l10n_br_base.city_5175","base.br"
"cep_79600006","l10n_br_base.br_ms","79600006","Filinto Müller","Avenida","Centro","l10n_br_base.city_5175","base.br"
"cep_79645610","l10n_br_base.br_ms","79645610","José Amim","Rua","Jardim Cangalha","l10n_br_base.city_5175","base.br"
"cep_79600012","l10n_br_base.br_ms","79600012","Alzira O. da Silva","Travessa","Centro","l10n_br_base.city_5175","base.br"
"cep_79645650","l10n_br_base.br_ms","79645650","C","Rua","Jardim das Acácias","l10n_br_base.city_5175","base.br"
"cep_79645660","l10n_br_base.br_ms","79645660","D","Rua","Jardim das Acácias","l10n_br_base.city_5175","base.br"
"cep_79600001","l10n_br_base.br_ms","79600001","Filinto Müller","Avenida","Centro","l10n_br_base.city_5175","base.br"
"cep_79640330","l10n_br_base.br_ms","79640330","Vera Cruz","Rua","Jardim Progresso","l10n_br_base.city_5175","base.br"
"cep_79600004","l10n_br_base.br_ms","79600004","Filinto Müller","Avenida","Centro","l10n_br_base.city_5175","base.br"
"cep_79641210","l10n_br_base.br_ms","79641210","Cinco","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79600008","l10n_br_base.br_ms","79600008","Rosário Congro","Avenida","Centro","l10n_br_base.city_5175","base.br"
"cep_79600010","l10n_br_base.br_ms","79600010","João Silva","Rua","Centro","l10n_br_base.city_5175","base.br"
"cep_79641190","l10n_br_base.br_ms","79641190","Três","Rua","Jardim das Paineiras","l10n_br_base.city_5175","base.br"
"cep_79645390","l10n_br_base.br_ms","79645390","Marcílio Dias","Rua","Jardim Primavera","l10n_br_base.city_5175","base.br"
"cep_79640380","l10n_br_base.br_ms","79640380","Santa Cruz","Rua","Jardim Progresso","l10n_br_base.city_5175","base.br"
"cep_79640321","l10n_br_base.br_ms","79640321","José Teixeira","Rua","Jardim Progresso","l10n_br_base.city_5175","base.br"
"cep_79600003","l10n_br_base.br_ms","79600003","Filinto Müller","Avenida","Centro","l10n_br_base.city_5175","base.br"
