"id","state_id:id","code","street","street_type","district","city_id:id"
cep_57303880,"br_al","57303880","Josefa Rosa de Lira","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303890,"br_al","57303890","Josefa Clarete Santos","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303891,"br_al","57303891","Agapito Magalhães","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57305040,"br_al","57305040","Antônio Farias Leal","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57304460,"br_al","57304460","Padre Maurício Rodrigues","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57303790,"br_al","57303790","Sargento Otávio Lourenço de Souza","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303740,"br_al","57303740","17-38","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57303660,"br_al","57303660","Maria Evangelista da Silva","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57303665,"br_al","57303665","Engenheiro Camilo Collier","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57303670,"br_al","57303670","Petrópolis","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57303680,"br_al","57303680","Ercílio Ferreira Neto","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57303690,"br_al","57303690","José Pedro Ferreira","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57303700,"br_al","57303700","José Ferreira Barbosa","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57303710,"br_al","57303710","Francisco Pereira Lima","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57303788,"br_al","57303788","AL-115","Rodovia","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57303730,"br_al","57303730","Florêncio Barbosa","Rua","Guaribas","l10n_br_data_base.city_1651"
cep_57304030,"br_al","57304030","José Bonifácio de Andrade e Silva","Rua","Primavera","l10n_br_data_base.city_1651"
cep_57303745,"br_al","57303745","AL-115","Rodovia","Guaribas","l10n_br_data_base.city_1651"
cep_57304000,"br_al","57304000","Paulo Afonso","Rua","Primavera","l10n_br_data_base.city_1651"
cep_57305055,"br_al","57305055","Antônia Leite","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305170,"br_al","57305170","Arizona","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305175,"br_al","57305175","Júlio Honorato de Miranda","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305180,"br_al","57305180","Manoel Lucindo da Silva","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305190,"br_al","57305190","Antônio Cavalcante Gama","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305195,"br_al","57305195","Porto Calvo","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305110,"br_al","57305110","Igaci","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57304840,"br_al","57304840","Fernando Lourenço","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304720,"br_al","57304720","Paulo Ferreira Fontes","Praça","Cacimbas","l10n_br_data_base.city_1651"
cep_57304730,"br_al","57304730","Rio Branco","Avenida","Cacimbas","l10n_br_data_base.city_1651"
cep_57304750,"br_al","57304750","Professora Chiquinha Macêdo","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304760,"br_al","57304760","João Jonas Rios","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57304790,"br_al","57304790","Marluce Guimarães","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57303796,"br_al","57303796","Estudante Rejane Ferreira B. Oliveira","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57304810,"br_al","57304810","Pedro Álvares Cabral","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57303795,"br_al","57303795","Maria José dos Santos","Rua","Olho D'Água dos Cazuzinhos","l10n_br_data_base.city_1651"
cep_57304830,"br_al","57304830","Marcionilo Izidoro dos Santos","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57305050,"br_al","57305050","Domingos Evangelista","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57304850,"br_al","57304850","Coronel Vicente Ramos","Rua","Cacimbas","l10n_br_data_base.city_1651"
cep_57305005,"br_al","57305005","Maurício Pereira","Rua","Manoel Teles","l10n_br_data_base.city_1651"
cep_57305010,"br_al","57305010","Graciliano Ramos","Rua","Manoel Teles","l10n_br_data_base.city_1651"
