id,name,code,description,legal_ref
tax_110550001,Exportação de serviços,110550001,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.",LC 214/2025 Art. 232
tax_110611001,Valores recebidos da administração pública tributados pelo regime de caixa,110611001,"Classificar nesse código as rubricas contábeis representativas dos valores recebidos da administração pública direta, autárquica ou fundacional, cuja tributação se dá no momento do efetivo recebimento.","LC 214/2025 Art. 10, § 2º"
tax_110621001,Valores recebidos da administração pública tributados pelo regime de caixa,110621001,"Classificar nesse código as rubricas contábeis representativas dos valores recebidos da administração pública direta, autárquica ou fundacional, cuja tributação se dá no momento do efetivo recebimento.","LC 214/2025 Art. 10, § 2º"
tax_110711001,Valores recebidos da administração pública tributados pelo regime de caixa,110711001,"Classificar nesse código as rubricas contábeis representativas dos valores recebidos da administração pública direta, autárquica ou fundacional, cuja tributação se dá no momento do efetivo recebimento.","LC 214/2025 Art. 10, § 2º"
tax_110721001,Valores recebidos da administração pública tributados pelo regime de caixa,110721001,"Classificar nesse código as rubricas contábeis representativas dos valores recebidos da administração pública direta, autárquica ou fundacional, cuja tributação se dá no momento do efetivo recebimento.","LC 214/2025 Art. 10, § 2º"
tax_110811111,Taxa de desconto nas transações (MDR) recebida,110811111,"Classificar nesse código as rubricas contábeis representativas dos valores recebidos relativos à taxa cobrada dos credenciados (MDR - Merchant Discount Rate), via meios de pagamento.","LC 214/2025 Art. 214, § 1º, I"
tax_110811112,Demais bens e serviços fornecidos ao credenciado ou destinatário,110811112,Classificar nesse código as rubricas contábeis representativas dos valores recebidos relativos aos demais bens ou serviços fornecidos ao credenciado relacionados aos serviços de arranjos de pagamento.,"LC 214/2025 Art. 214, § 1º"
tax_110811113,Recebimento por locação de terminais eletrônicos e software,110811113,"Classificar nesse código as rubricas contábeis representativas dos valores recebidos relativos à locação de terminais eletrônicos, bem como softwares ou outros instrumentos tecnológicos fornecidos ao credenciado pelas credenciadoras ou subcredenciadoras.","LC 214/2025 Art. 214, § 1º, II"
tax_110811114,Valor recebido do exterior (não considerado exportação),110811114,"Classificar nesse código as rubricas contábeis representativas dos valores residuais recebidos, que sejam provenientes de residentes no exterior, mas que não sejam consideradas exportação de serviços, sendo, portanto, tributáveis para o IBS/CBS.","LC 214/2025 Art. 232, § 2º"
tax_110811141,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,110811141,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_110811142,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,110811142,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_110811151,Exportação de serviços,110811151,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.",LC 214/2025 Art. 232
tax_110811152,Valores recebidos por atos cooperativos com opção à alíquota zero,110811152,"Classificar nesse código as rubricas contábeis representativas dos valores recebidos de cooperados, optantes pelo regime regular do IBS Arts. 271 e 272 e da CBS, pelas cooperativas optantes pelo regime específico previsto no Arts. 271 e 272 da LC 214/2025.",LC 214/2025
tax_110811211,Taxa de desconto nas transações (MDR) recebida,110811211,"Classificar nesse código as rubricas contábeis representativas dos valores recebidos relativos à taxa cobrada dos credenciados (MDR - Merchant Discount Rate), via meios de pagamento.","LC 214/2025 Art. 214, § 1º, I"
tax_110811219,Outros valores recebidos relacionados a arranjos de pagamento,110811219,"Classificar nesse código as rubricas contábeis representativas dos valores residuais recebidos, relativos a arranjos de pagamento de",LC 214/2025 Art. 214
tax_110811241,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,110811241,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_110811242,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,110811242,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_110811251,Exportação de serviços,110811251,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.",LC 214/2025 Art. 232
tax_110811252,Valores recebidos por atos cooperativos com opção à alíquota zero,110811252,"Classificar nesse código as rubricas contábeis representativas dos valores recebidos de cooperados, optantes pelo regime regular do IBS Arts. 271 e 272 e da CBS, pelas cooperativas optantes pelo regime específico previsto no Arts. 271 e 272 da LC 214/2025.",LC 214/2025
tax_110811311,Tarifas de PIX,110811311,Classificar nesse código as rubricas contábeis representativas dos valores das tarifas recebidas por operações ligadas ao arranjo de pagamento - PIX.,"LC 214/2025 Art. 214, § 1º"
tax_110811312,Tarifas de TED,110811312,Classificar nesse código as rubricas contábeis representativas dos valores das tarifas recebidas por operações ligadas ao arranjo de pagamento - TED.,"LC 214/2025 Art. 214, § 1º"
tax_110811313,Tarifas relativas a boletos bancários,110811313,Classificar nesse código as rubricas contábeis representativas dos valores das tarifas recebidas por operações ligadas ao arranjo de pagamento de boletos bancários.,"LC 214/2025 Art. 214, § 1º"
tax_110811314,Tarifa de compensação de cheque,110811314,Classificar nesse código as rubricas contábeis representativas dos valores das tarifas recebidas por operações ligadas à compensação de cheques.,"LC 214/2025 Art. 214, § 1º"
tax_110811319,Outros valores recebidos,110811319,Classificar nesse código as rubricas contábeis representativas dos valores de outras tarifas recebidas ligadas arranjo de pagamento.,"LC 214/2025 Art. 214, § 1º"
tax_110811341,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,110811341,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_110811342,Valores tributados pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,110811342,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_110811351,Exportação de serviços,110811351,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam provenientes de residentes no exterior e atendam os requisitos legais para serem consideradas exportação de serviços. Incluir nesse código os valores relativos a tarifas e outros encargos vinculados aos referidos contratos.",LC 214/2025 Art. 232
tax_110811352,Valores recebidos por atos cooperativos com opção à alíquota zero,110811352,"Classificar nesse código as rubricas contábeis representativas dos valores recebidos de cooperados, optantes pelo regime regular do IBS Arts. 271 e 272 e da CBS, pelas cooperativas optantes pelo regime específico previsto no Arts. 271 e 272 da LC 214/2025.",LC 214/2025
tax_110812111,Tarifa de intercâmbio recebida,110812111,Classificar nesse código as rubricas contábeis representativas dos valores recebidos relativos à tarifa de intercâmbio recebida pelos emissores de cartões.,"LC 214/2025 Art. 214, § 3º"
tax_110812112,Taxa de royalties ou outros valores recebidos pelo instituidor,110812112,Classificar nesse código as rubricas contábeis representativas dos valores recebidos relativos à taxa de royalties recebida pelos instituidores dos arranjos de pagamento.,"LC 214/2025 Art. 214, § 3º"
tax_110812113,Bens e serviços fornecidos pelos instituidores aos demais participantes do arranjo,110812113,Classificar nesse código as rubricas contábeis representativas dos valores recebidos pelos instituidores dos arranjos de pagamento relativos ao fornecimento de bens ou serviços aos demais participantes do arranjo.,"LC 214/2025 Art. 214, § 1º, III"
